令和3年経済センサス‐活動調査　製造業（地域別統計表データ）　令和5(2023)年12月15日訂正,,,,,,,,,,,
,,,,,,,,,,,
１．都道府県別、東京特別区・政令指定都市別統計表,,,,,,,,,,,
"Statistical Tables by Prefecture, Tokyo Special Wards and Government-designated Cities",,,,,,,,,,,
第１表  産業中分類別事業所数、従業者数、事業に従事する者の人件費及び派遣受入者に係る人材派遣会社への支払額、原材料・燃料・電力の使用額等、製造品出荷額等及び付加価値額（従業者４人以上の事業所）,,,,,,,,,,,
"Number of establishments, Number of employees, Total cash wages and salaries paid for persons engaged and temporary staff services, Cost of raw materials, fuels and electricity consumed, Value of manufactured goods shipments, and Value added, by Industry (2-digit industrial classification) (Establishments with 4 or more employees)",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,事業所数,従業者数,事業に従事する者の人件費及び派遣受入者に係る人材派遣会社への支払額,原材料・燃料・電力の使用額等,製造品出荷額等,付加価値額（従業者29人以下は粗付加価値額）
時間軸コード,年次,産業中分類コード,産業中分類名,都道府県、東京特別区・政令指定都市コード,都道府県、東京特別区・政令指定都市名,,人,百万円,百万円,百万円,百万円
2020000000,2020,20,なめし革・同製品・毛皮製造業,15,新潟県,13,253,637,1080,2227,1027
2020000000,2020,20,なめし革・同製品・毛皮製造業,16,富山県,4,151,435,1671,2803,938
2020000000,2020,20,なめし革・同製品・毛皮製造業,17,石川県,3,39,119,185,366,164
2020000000,2020,20,なめし革・同製品・毛皮製造業,18,福井県,4,83,217,766,1238,425
2020000000,2020,20,なめし革・同製品・毛皮製造業,19,山梨県,5,85,326,987,2126,1011
2020000000,2020,20,なめし革・同製品・毛皮製造業,20,長野県,14,403,1044,1944,4270,2175
2020000000,2020,20,なめし革・同製品・毛皮製造業,21,岐阜県,4,32,80,53,172,108
2020000000,2020,20,なめし革・同製品・毛皮製造業,22,静岡県,12,193,638,1431,3275,1923
2020000000,2020,20,なめし革・同製品・毛皮製造業,23,愛知県,34,1018,3033,16368,21890,4912
2020000000,2020,20,なめし革・同製品・毛皮製造業,25,滋賀県,8,89,147,236,555,291
2020000000,2020,20,なめし革・同製品・毛皮製造業,26,京都府,33,553,1683,3634,6806,2945
2020000000,2020,20,なめし革・同製品・毛皮製造業,27,大阪府,116,1419,4388,11913,22744,9897
2020000000,2020,20,なめし革・同製品・毛皮製造業,28,兵庫県,121,2597,8048,20403,36994,15149
2020000000,2020,20,なめし革・同製品・毛皮製造業,29,奈良県,9,205,646,1743,3776,1787
2020000000,2020,20,なめし革・同製品・毛皮製造業,30,和歌山県,3,27,98,203,359,141
2020000000,2020,20,なめし革・同製品・毛皮製造業,31,鳥取県,2,259,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,32,島根県,2,72,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,33,岡山県,5,167,527,975,1994,879
2020000000,2020,20,なめし革・同製品・毛皮製造業,34,広島県,3,144,414,879,1398,427
2020000000,2020,20,なめし革・同製品・毛皮製造業,35,山口県,1,13,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,36,徳島県,2,16,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,37,香川県,18,461,1411,3899,8288,3983
2020000000,2020,20,なめし革・同製品・毛皮製造業,38,愛媛県,1,50,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,39,高知県,1,87,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,40,福岡県,9,90,229,286,683,361
2020000000,2020,20,なめし革・同製品・毛皮製造業,41,佐賀県,8,506,1240,7179,9710,1724
2020000000,2020,20,なめし革・同製品・毛皮製造業,43,熊本県,1,48,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,44,大分県,5,136,445,2062,2676,565
2020000000,2020,20,なめし革・同製品・毛皮製造業,45,宮崎県,2,15,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,46,鹿児島県,1,5,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,61,札幌市,2,37,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,63,さいたま市,1,19,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,65,東京特別区,203,2554,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,66,横浜市,3,29,104,501,823,293
2020000000,2020,20,なめし革・同製品・毛皮製造業,69,新潟市,3,27,36,265,453,171
2020000000,2020,20,なめし革・同製品・毛皮製造業,70,静岡市,4,67,155,491,919,391
2020000000,2020,20,なめし革・同製品・毛皮製造業,71,浜松市,4,90,362,772,1986,1348
2020000000,2020,20,なめし革・同製品・毛皮製造業,72,名古屋市,13,232,536,820,1677,755
2020000000,2020,20,なめし革・同製品・毛皮製造業,73,京都市,27,434,1352,2784,4912,2076
2020000000,2020,20,なめし革・同製品・毛皮製造業,74,大阪市,76,856,2691,8229,14799,6006
2020000000,2020,20,なめし革・同製品・毛皮製造業,75,堺市,2,60,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,76,神戸市,29,565,1798,4858,8376,3189
2020000000,2020,20,なめし革・同製品・毛皮製造業,77,岡山市,1,12,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,79,北九州市,1,6,X,X,X,X
2020000000,2020,20,なめし革・同製品・毛皮製造業,80,福岡市,4,60,187,267,596,299
2020000000,2020,21,窯業・土石製品製造業,00,全国計,9058,232706,1074415,3755978,7558126,3261172
2020000000,2020,21,窯業・土石製品製造業,01,北海道,411,6242,25223,111318,231468,104163
2020000000,2020,21,窯業・土石製品製造業,02,青森県,95,1654,5859,23871,47052,20264
2020000000,2020,21,窯業・土石製品製造業,03,岩手県,125,2827,11430,49153,96912,40839
2020000000,2020,21,窯業・土石製品製造業,04,宮城県,153,3796,16991,54423,125242,61889
2020000000,2020,21,窯業・土石製品製造業,05,秋田県,88,1522,5825,22624,44287,19582
2020000000,2020,21,窯業・土石製品製造業,06,山形県,120,4163,17826,55441,112025,47934
2020000000,2020,21,窯業・土石製品製造業,07,福島県,250,8116,38039,109708,254234,127480
2020000000,2020,21,窯業・土石製品製造業,08,茨城県,369,8856,39951,174193,328991,129066
2020000000,2020,21,窯業・土石製品製造業,09,栃木県,210,5136,23778,76474,161960,70105
2020000000,2020,21,窯業・土石製品製造業,10,群馬県,157,3397,14862,55520,103988,40879
2020000000,2020,21,窯業・土石製品製造業,11,埼玉県,312,6920,32779,136639,258301,105722
2020000000,2020,21,窯業・土石製品製造業,12,千葉県,234,8065,38594,158706,294527,115581
2020000000,2020,21,窯業・土石製品製造業,13,東京都,193,3692,21099,95149,171355,67958
2020000000,2020,21,窯業・土石製品製造業,14,神奈川県,214,8446,44259,137686,254920,98855
2020000000,2020,21,窯業・土石製品製造業,15,新潟県,213,4742,18353,65207,113891,40827
2020000000,2020,21,窯業・土石製品製造業,16,富山県,143,3246,13249,41008,86480,39209
2020000000,2020,21,窯業・土石製品製造業,17,石川県,139,2432,9382,21352,49966,25322
2020000000,2020,21,窯業・土石製品製造業,18,福井県,84,1931,10437,31042,64972,28988
2020000000,2020,21,窯業・土石製品製造業,19,山梨県,69,1619,7269,29082,82539,51905
2020000000,2020,21,窯業・土石製品製造業,20,長野県,214,4937,21446,71682,157112,69083
2020000000,2020,21,窯業・土石製品製造業,21,岐阜県,650,16239,69502,181184,381858,175555
2020000000,2020,21,窯業・土石製品製造業,22,静岡県,208,5463,29309,97927,181344,72330
2020000000,2020,21,窯業・土石製品製造業,23,愛知県,628,20585,97578,380429,732824,309316
2020000000,2020,21,窯業・土石製品製造業,24,三重県,232,7419,36425,127452,248683,100817
2020000000,2020,21,窯業・土石製品製造業,25,滋賀県,216,9383,56654,159331,328870,140492
2020000000,2020,21,窯業・土石製品製造業,26,京都府,144,4235,21309,56129,180804,109016
2020000000,2020,21,窯業・土石製品製造業,27,大阪府,274,6212,29860,109879,233531,105547
2020000000,2020,21,窯業・土石製品製造業,28,兵庫県,307,7769,36493,157391,317850,135240
2020000000,2020,21,窯業・土石製品製造業,29,奈良県,78,1253,4891,17081,31119,12757
2020000000,2020,21,窯業・土石製品製造業,30,和歌山県,85,1290,5479,27686,47167,17436
2020000000,2020,21,窯業・土石製品製造業,31,鳥取県,28,430,1426,4602,7449,2585
2020000000,2020,21,窯業・土石製品製造業,32,島根県,109,1984,6607,20625,41458,18517
2020000000,2020,21,窯業・土石製品製造業,33,岡山県,246,5568,24408,114588,210750,78995
2020000000,2020,21,窯業・土石製品製造業,34,広島県,176,4528,23359,57931,148380,82516
2020000000,2020,21,窯業・土石製品製造業,35,山口県,144,4715,24387,127884,238253,89602
2020000000,2020,21,窯業・土石製品製造業,36,徳島県,62,1004,3375,11570,23178,10120
2020000000,2020,21,窯業・土石製品製造業,37,香川県,121,2949,12877,33555,74358,31461
2020000000,2020,21,窯業・土石製品製造業,38,愛媛県,121,1978,6341,24847,46461,19166
2020000000,2020,21,窯業・土石製品製造業,39,高知県,92,1421,4861,34104,58437,17775
2020000000,2020,21,窯業・土石製品製造業,40,福岡県,330,11857,64440,227167,404635,148989
2020000000,2020,21,窯業・土石製品製造業,41,佐賀県,169,3266,10461,16810,48937,28446
2020000000,2020,21,窯業・土石製品製造業,42,長崎県,163,2715,9278,23718,50074,22935
2020000000,2020,21,窯業・土石製品製造業,43,熊本県,153,3220,12914,35275,81823,41163
2020000000,2020,21,窯業・土石製品製造業,44,大分県,124,3555,14739,55478,119739,51676
2020000000,2020,21,窯業・土石製品製造業,45,宮崎県,106,1890,6918,13343,38734,23017
2020000000,2020,21,窯業・土石製品製造業,46,鹿児島県,175,7612,34660,90119,181714,84847
2020000000,2020,21,窯業・土石製品製造業,47,沖縄県,124,2427,9214,29591,59474,25204
2020000000,2020,21,窯業・土石製品製造業,61,札幌市,28,330,1217,6358,11995,5117
2020000000,2020,21,窯業・土石製品製造業,62,仙台市,24,930,4386,10742,26067,12873
2020000000,2020,21,窯業・土石製品製造業,63,さいたま市,27,497,2126,6026,10154,3710
2020000000,2020,21,窯業・土石製品製造業,64,千葉市,28,981,3643,18105,34754,14669
2020000000,2020,21,窯業・土石製品製造業,65,東京特別区,125,2365,12500,58806,100717,37400
2020000000,2020,21,窯業・土石製品製造業,66,横浜市,61,3196,16093,34621,56971,17019
2020000000,2020,21,窯業・土石製品製造業,67,川崎市,27,428,2606,15246,28416,10887
2020000000,2020,21,窯業・土石製品製造業,68,相模原市,23,1406,7751,20670,37280,14030
2020000000,2020,21,窯業・土石製品製造業,69,新潟市,31,557,2039,8071,14544,5748
2020000000,2020,21,窯業・土石製品製造業,70,静岡市,22,549,2384,6547,12052,5398
2020000000,2020,21,窯業・土石製品製造業,71,浜松市,36,770,3243,7619,16454,7833
2020000000,2020,21,窯業・土石製品製造業,72,名古屋市,56,2223,11362,37589,80256,37127
2020000000,2020,21,窯業・土石製品製造業,73,京都市,54,913,4823,9939,34002,22338
2020000000,2020,21,窯業・土石製品製造業,74,大阪市,77,1273,5575,29832,55714,23248
2020000000,2020,21,窯業・土石製品製造業,75,堺市,29,1287,7846,24097,61822,29794
2020000000,2020,21,窯業・土石製品製造業,76,神戸市,32,538,2326,9554,22567,11962
2020000000,2020,21,窯業・土石製品製造業,77,岡山市,41,722,2717,13295,31271,15621
2020000000,2020,21,窯業・土石製品製造業,78,広島市,36,871,6964,18990,34679,13864
2020000000,2020,21,窯業・土石製品製造業,79,北九州市,70,4912,30778,66302,127034,51873
2020000000,2020,21,窯業・土石製品製造業,80,福岡市,37,554,2584,12800,24194,10274
2020000000,2020,21,窯業・土石製品製造業,81,熊本市,24,478,2085,5719,13641,7170
2020000000,2020,22,鉄鋼業,00,全国計,4213,218553,1197800,11481244,15072285,2679966
2020000000,2020,22,鉄鋼業,01,北海道,94,6491,35379,234169,358270,87680
2020000000,2020,22,鉄鋼業,02,青森県,26,1800,9012,51934,80259,21700
2020000000,2020,22,鉄鋼業,03,岩手県,44,2109,9661,57144,83216,22316
2020000000,2020,22,鉄鋼業,04,宮城県,46,2210,11475,108963,140202,19980
2020000000,2020,22,鉄鋼業,05,秋田県,24,1023,4205,10025,22717,10617
2020000000,2020,22,鉄鋼業,06,山形県,48,1155,4709,13164,23202,7721
2020000000,2020,22,鉄鋼業,07,福島県,58,2498,11521,54881,82329,21281
2020000000,2020,22,鉄鋼業,08,茨城県,118,9252,52363,532980,654315,79783
2020000000,2020,22,鉄鋼業,09,栃木県,78,3869,19413,152984,226216,62256
2020000000,2020,22,鉄鋼業,10,群馬県,90,4240,22161,161254,232082,54550
2020000000,2020,22,鉄鋼業,11,埼玉県,190,5270,24877,200457,296394,82238
2020000000,2020,22,鉄鋼業,12,千葉県,239,16373,101751,1119477,1393436,164254
2020000000,2020,22,鉄鋼業,13,東京都,99,2413,13159,110827,147642,34620
2020000000,2020,22,鉄鋼業,14,神奈川県,126,8011,48240,485029,592518,69854
2020000000,2020,22,鉄鋼業,15,新潟県,169,6223,27208,137225,214344,61414
2020000000,2020,22,鉄鋼業,16,富山県,62,3929,22142,94798,146055,40760
2020000000,2020,22,鉄鋼業,17,石川県,58,1663,7078,30027,49265,15994
2020000000,2020,22,鉄鋼業,18,福井県,24,409,1849,16230,24470,7226
2020000000,2020,22,鉄鋼業,19,山梨県,18,372,1430,3925,7791,3360
2020000000,2020,22,鉄鋼業,20,長野県,47,1161,5183,24734,35659,7514
2020000000,2020,22,鉄鋼業,21,岐阜県,78,4185,21721,151042,207009,44078
2020000000,2020,22,鉄鋼業,22,静岡県,157,3577,16225,115491,185403,60549
2020000000,2020,22,鉄鋼業,23,愛知県,493,29344,172629,1582725,2141756,430730
2020000000,2020,22,鉄鋼業,24,三重県,104,2351,10873,80031,109635,23793
2020000000,2020,22,鉄鋼業,25,滋賀県,35,1748,9266,64547,90755,21123
2020000000,2020,22,鉄鋼業,26,京都府,49,1383,6570,42763,63206,16564
2020000000,2020,22,鉄鋼業,27,大阪府,577,18933,100257,877544,1209886,272756
2020000000,2020,22,鉄鋼業,28,兵庫県,261,19033,119018,1266891,1673374,300981
2020000000,2020,22,鉄鋼業,29,奈良県,35,891,3960,22787,34361,9536
2020000000,2020,22,鉄鋼業,30,和歌山県,33,4394,25039,296597,428983,96857
2020000000,2020,22,鉄鋼業,31,鳥取県,7,652,2573,10583,15594,3127
2020000000,2020,22,鉄鋼業,32,島根県,31,4366,23964,71020,153348,65716
2020000000,2020,22,鉄鋼業,33,岡山県,81,9197,49150,698155,785994,33319
2020000000,2020,22,鉄鋼業,34,広島県,128,10660,60182,917031,996917,42683
2020000000,2020,22,鉄鋼業,35,山口県,50,6524,37192,391615,520431,92208
2020000000,2020,22,鉄鋼業,36,徳島県,17,610,2760,39224,36742,-2449
2020000000,2020,22,鉄鋼業,37,香川県,35,908,3976,31084,45811,13497
2020000000,2020,22,鉄鋼業,38,愛媛県,58,1442,5646,93008,108905,11207
2020000000,2020,22,鉄鋼業,39,高知県,23,887,4289,22853,35369,10731
2020000000,2020,22,鉄鋼業,40,福岡県,174,10109,54951,573063,770497,160938
2020000000,2020,22,鉄鋼業,41,佐賀県,17,1173,6529,23202,39279,13306
2020000000,2020,22,鉄鋼業,42,長崎県,25,657,2955,13583,21390,6667
2020000000,2020,22,鉄鋼業,43,熊本県,32,982,3939,32266,46137,12277
2020000000,2020,22,鉄鋼業,44,大分県,23,2699,15959,429457,488472,51226
2020000000,2020,22,鉄鋼業,45,宮崎県,13,473,2059,12645,20553,5650
2020000000,2020,22,鉄鋼業,46,鹿児島県,11,229,1024,3648,6309,2374
2020000000,2020,22,鉄鋼業,47,沖縄県,8,675,2276,18165,25788,5405
2020000000,2020,22,鉄鋼業,61,札幌市,19,517,2461,11166,19642,7132
2020000000,2020,22,鉄鋼業,62,仙台市,8,649,3792,46185,59811,7767
2020000000,2020,22,鉄鋼業,63,さいたま市,11,371,1724,9800,15449,4889
2020000000,2020,22,鉄鋼業,64,千葉市,18,3465,25374,361456,393829,-2774
2020000000,2020,22,鉄鋼業,65,東京特別区,77,2103,11623,89288,122343,32199
2020000000,2020,22,鉄鋼業,66,横浜市,22,640,3330,35372,54713,17798
2020000000,2020,22,鉄鋼業,67,川崎市,32,4926,31553,347471,403392,26123
2020000000,2020,22,鉄鋼業,68,相模原市,11,376,1819,7970,14480,5560
2020000000,2020,22,鉄鋼業,69,新潟市,31,1326,5642,16557,33362,12291
2020000000,2020,22,鉄鋼業,70,静岡市,18,316,1413,10389,14755,3765
2020000000,2020,22,鉄鋼業,71,浜松市,29,630,2881,23904,35019,7425
2020000000,2020,22,鉄鋼業,72,名古屋市,128,4018,23747,189259,273902,67583
2020000000,2020,22,鉄鋼業,73,京都市,10,144,660,5778,8183,2154
2020000000,2020,22,鉄鋼業,74,大阪市,205,5879,32645,270219,376311,88145
2020000000,2020,22,鉄鋼業,75,堺市,84,4353,24892,295903,370840,58423
2020000000,2020,22,鉄鋼業,76,神戸市,43,1857,11914,136371,235134,80932
2020000000,2020,22,鉄鋼業,77,岡山市,18,920,4352,12835,24761,10051
2020000000,2020,22,鉄鋼業,78,広島市,17,493,2355,8492,13897,4400
2020000000,2020,22,鉄鋼業,79,北九州市,68,7382,42453,488762,646415,126076
2020000000,2020,22,鉄鋼業,80,福岡市,5,152,783,4428,6642,1782
2020000000,2020,22,鉄鋼業,81,熊本市,7,104,337,745,1471,626
2020000000,2020,23,非鉄金属製造業,00,全国計,2533,141077,746443,6745196,9423653,2260154
2020000000,2020,23,非鉄金属製造業,01,北海道,26,720,2798,13660,21867,7031
2020000000,2020,23,非鉄金属製造業,02,青森県,19,4670,27745,82657,251728,132061
2020000000,2020,23,非鉄金属製造業,03,岩手県,26,948,3446,15929,24931,7702
2020000000,2020,23,非鉄金属製造業,04,宮城県,29,1764,8462,48228,74757,22546
2020000000,2020,23,非鉄金属製造業,05,秋田県,21,1677,8209,31879,72823,31284
2020000000,2020,23,非鉄金属製造業,06,山形県,40,1871,8982,31183,56519,20478
2020000000,2020,23,非鉄金属製造業,07,福島県,61,4204,19246,114496,174375,47425
2020000000,2020,23,非鉄金属製造業,08,茨城県,93,7010,40906,495168,653114,145067
2020000000,2020,23,非鉄金属製造業,09,栃木県,69,7148,43000,302804,385188,64670
2020000000,2020,23,非鉄金属製造業,10,群馬県,64,3115,13435,77903,134131,46195
2020000000,2020,23,非鉄金属製造業,11,埼玉県,244,9214,44960,392492,548155,131241
2020000000,2020,23,非鉄金属製造業,12,千葉県,72,5032,26134,292003,397133,88226
2020000000,2020,23,非鉄金属製造業,13,東京都,108,1948,10215,137731,167740,26466
2020000000,2020,23,非鉄金属製造業,14,神奈川県,116,6840,41159,223096,347136,107190
2020000000,2020,23,非鉄金属製造業,15,新潟県,60,2450,10120,49103,81524,26390
2020000000,2020,23,非鉄金属製造業,16,富山県,70,6795,34979,262549,356148,76585
2020000000,2020,23,非鉄金属製造業,17,石川県,15,1082,5149,18636,37061,16331
2020000000,2020,23,非鉄金属製造業,18,福井県,25,1637,9662,96168,143275,39519
2020000000,2020,23,非鉄金属製造業,19,山梨県,30,1684,7821,28043,46818,14745
2020000000,2020,23,非鉄金属製造業,20,長野県,107,3887,16989,70772,114734,36720
2020000000,2020,23,非鉄金属製造業,21,岐阜県,84,3900,15568,57052,104087,38154
2020000000,2020,23,非鉄金属製造業,22,静岡県,119,7891,40542,350425,476967,101339
2020000000,2020,23,非鉄金属製造業,23,愛知県,190,9173,42502,358505,502048,116253
2020000000,2020,23,非鉄金属製造業,24,三重県,55,4970,27530,359013,471486,94302
2020000000,2020,23,非鉄金属製造業,25,滋賀県,42,2250,13778,97413,131460,27356
2020000000,2020,23,非鉄金属製造業,26,京都府,33,1809,9020,63668,88794,21916
2020000000,2020,23,非鉄金属製造業,27,大阪府,282,9951,65125,484210,681857,167659
2020000000,2020,23,非鉄金属製造業,28,兵庫県,136,6373,35373,143445,246341,89459
2020000000,2020,23,非鉄金属製造業,29,奈良県,13,584,2932,9079,17070,5947
2020000000,2020,23,非鉄金属製造業,30,和歌山県,8,325,1464,12254,15640,2919
2020000000,2020,23,非鉄金属製造業,31,鳥取県,2,88,X,X,X,X
2020000000,2020,23,非鉄金属製造業,32,島根県,4,375,X,X,X,X
2020000000,2020,23,非鉄金属製造業,33,岡山県,39,1850,9325,46856,83567,27363
2020000000,2020,23,非鉄金属製造業,34,広島県,62,4976,28012,159822,249001,72671
2020000000,2020,23,非鉄金属製造業,35,山口県,15,1717,10257,74384,97762,17700
2020000000,2020,23,非鉄金属製造業,36,徳島県,4,65,229,730,1268,468
2020000000,2020,23,非鉄金属製造業,37,香川県,12,1031,5418,412042,428761,18593
2020000000,2020,23,非鉄金属製造業,38,愛媛県,15,1629,9758,604262,705534,102804
2020000000,2020,23,非鉄金属製造業,39,高知県,2,176,X,X,X,X
2020000000,2020,23,非鉄金属製造業,40,福岡県,62,3007,15152,80522,123698,35850
2020000000,2020,23,非鉄金属製造業,41,佐賀県,6,1547,11044,94736,137012,35584
2020000000,2020,23,非鉄金属製造業,42,長崎県,6,99,273,849,2023,1106
2020000000,2020,23,非鉄金属製造業,43,熊本県,19,1177,4349,19986,28655,6991
2020000000,2020,23,非鉄金属製造業,44,大分県,15,1663,8788,473884,663303,169459
2020000000,2020,23,非鉄金属製造業,45,宮崎県,6,221,670,1441,3300,1630
2020000000,2020,23,非鉄金属製造業,46,鹿児島県,7,534,2566,41220,50729,8601
2020000000,2020,23,非鉄金属製造業,61,札幌市,3,21,63,40,126,78
2020000000,2020,23,非鉄金属製造業,62,仙台市,1,15,X,X,X,X
2020000000,2020,23,非鉄金属製造業,63,さいたま市,16,252,1086,2754,4326,1258
2020000000,2020,23,非鉄金属製造業,64,千葉市,4,403,2235,11304,22221,8243
2020000000,2020,23,非鉄金属製造業,65,東京特別区,82,1047,4907,61126,79823,15682
2020000000,2020,23,非鉄金属製造業,66,横浜市,24,621,3832,16709,25058,8017
2020000000,2020,23,非鉄金属製造業,67,川崎市,16,196,1043,1412,3965,2311
2020000000,2020,23,非鉄金属製造業,68,相模原市,13,839,6304,25349,36941,10361
2020000000,2020,23,非鉄金属製造業,69,新潟市,7,808,3867,20170,36686,13639
2020000000,2020,23,非鉄金属製造業,70,静岡市,20,2633,12593,76538,126718,38945
2020000000,2020,23,非鉄金属製造業,71,浜松市,19,559,2450,5788,14089,6551
2020000000,2020,23,非鉄金属製造業,72,名古屋市,33,2296,11202,112011,151832,30716
2020000000,2020,23,非鉄金属製造業,73,京都市,13,933,5459,42986,54364,10321
2020000000,2020,23,非鉄金属製造業,74,大阪市,76,3071,28384,148031,244647,77795
2020000000,2020,23,非鉄金属製造業,75,堺市,47,2318,12185,213690,253991,34877
2020000000,2020,23,非鉄金属製造業,76,神戸市,23,1414,9061,17899,40005,17454
2020000000,2020,23,非鉄金属製造業,77,岡山市,7,569,3136,20227,27372,7256
2020000000,2020,23,非鉄金属製造業,78,広島市,9,797,4875,12031,28284,14377
2020000000,2020,23,非鉄金属製造業,79,北九州市,20,1519,8860,44236,65812,18649
2020000000,2020,23,非鉄金属製造業,80,福岡市,4,74,X,X,X,X
2020000000,2020,23,非鉄金属製造業,81,熊本市,3,58,166,1225,1866,583
2020000000,2020,24,金属製品製造業,00,全国計,24094,582642,2537337,7978613,15020417,5981069
2020000000,2020,24,金属製品製造業,01,北海道,554,10717,46060,162485,307294,120682
2020000000,2020,24,金属製品製造業,02,青森県,111,2221,8165,28376,46365,17488
2020000000,2020,24,金属製品製造業,03,岩手県,165,5169,20974,61307,111011,44748
2020000000,2020,24,金属製品製造業,04,宮城県,268,8023,34075,100341,186216,73386
2020000000,2020,24,金属製品製造業,05,秋田県,129,3602,13347,32516,73826,36196
2020000000,2020,24,金属製品製造業,06,山形県,233,5277,19372,51507,102714,44131
2020000000,2020,24,金属製品製造業,07,福島県,334,10684,46215,153558,254936,82940
2020000000,2020,24,金属製品製造業,08,茨城県,704,22683,97961,481584,827445,289603
2020000000,2020,24,金属製品製造業,09,栃木県,544,14382,63812,271786,456162,153425
2020000000,2020,24,金属製品製造業,10,群馬県,694,18578,80452,227588,434821,161638
2020000000,2020,24,金属製品製造業,11,埼玉県,1625,31344,136641,368919,731084,298961
2020000000,2020,24,金属製品製造業,12,千葉県,817,20732,100698,355716,673691,273716
2020000000,2020,24,金属製品製造業,13,東京都,1317,16086,66680,110613,251793,125754
2020000000,2020,24,金属製品製造業,14,神奈川県,1119,22461,108401,230474,473295,206357
2020000000,2020,24,金属製品製造業,15,新潟県,995,24569,93464,267249,523951,214093
2020000000,2020,24,金属製品製造業,16,富山県,481,19594,84227,220769,402682,154837
2020000000,2020,24,金属製品製造業,17,石川県,289,6673,28131,60433,125033,56301
2020000000,2020,24,金属製品製造業,18,福井県,160,4123,19203,58480,108424,43569
2020000000,2020,24,金属製品製造業,19,山梨県,150,3658,16312,47614,94796,40872
2020000000,2020,24,金属製品製造業,20,長野県,526,14981,60488,192165,356213,139615
2020000000,2020,24,金属製品製造業,21,岐阜県,684,18872,79782,244713,471844,194907
2020000000,2020,24,金属製品製造業,22,静岡県,997,23731,99469,324721,585830,221418
2020000000,2020,24,金属製品製造業,23,愛知県,2064,57117,259454,893777,1643552,638036
2020000000,2020,24,金属製品製造業,24,三重県,414,13724,59480,197848,366755,141703
2020000000,2020,24,金属製品製造業,25,滋賀県,319,10657,47543,202035,365267,134714
2020000000,2020,24,金属製品製造業,26,京都府,379,8947,39167,100378,198053,82834
2020000000,2020,24,金属製品製造業,27,大阪府,2945,56760,252610,733930,1449571,620727
2020000000,2020,24,金属製品製造業,28,兵庫県,1113,29134,134306,424714,839175,350933
2020000000,2020,24,金属製品製造業,29,奈良県,189,4607,18559,85055,146035,51932
2020000000,2020,24,金属製品製造業,30,和歌山県,139,3201,13083,46101,83887,31962
2020000000,2020,24,金属製品製造業,31,鳥取県,70,2056,7230,22258,40118,14708
2020000000,2020,24,金属製品製造業,32,島根県,79,1785,6821,19524,35395,13603
2020000000,2020,24,金属製品製造業,33,岡山県,352,8817,41019,140056,251426,92410
2020000000,2020,24,金属製品製造業,34,広島県,666,14064,61915,182399,328511,124841
2020000000,2020,24,金属製品製造業,35,山口県,201,5992,28004,108106,199330,80073
2020000000,2020,24,金属製品製造業,36,徳島県,113,2998,13041,37061,75985,33529
2020000000,2020,24,金属製品製造業,37,香川県,253,6613,28985,89035,182641,77944
2020000000,2020,24,金属製品製造業,38,愛媛県,171,3385,14412,35853,81193,40641
2020000000,2020,24,金属製品製造業,39,高知県,75,1054,4084,9422,20337,9686
2020000000,2020,24,金属製品製造業,40,福岡県,738,19639,84784,324897,568318,208941
2020000000,2020,24,金属製品製造業,41,佐賀県,122,3640,17252,60465,100997,34356
2020000000,2020,24,金属製品製造業,42,長崎県,147,3805,15896,30493,68833,35513
2020000000,2020,24,金属製品製造業,43,熊本県,180,6267,27187,77603,164654,73508
2020000000,2020,24,金属製品製造業,44,大分県,132,3373,12600,35175,65380,26610
2020000000,2020,24,金属製品製造業,45,宮崎県,95,2013,8141,19366,36802,15246
2020000000,2020,24,金属製品製造業,46,鹿児島県,137,2680,9810,24973,50345,21944
2020000000,2020,24,金属製品製造業,47,沖縄県,105,2154,8024,25174,58432,30041
2020000000,2020,24,金属製品製造業,61,札幌市,141,2402,10302,34486,64552,27710
2020000000,2020,24,金属製品製造業,62,仙台市,52,841,4122,12884,23582,8996
2020000000,2020,24,金属製品製造業,63,さいたま市,127,2603,12109,36258,66579,23821
2020000000,2020,24,金属製品製造業,64,千葉市,80,1933,9558,29185,59247,25786
2020000000,2020,24,金属製品製造業,65,東京特別区,1073,11927,49390,86467,190872,93034
2020000000,2020,24,金属製品製造業,66,横浜市,416,7022,31984,64811,132819,57876
2020000000,2020,24,金属製品製造業,67,川崎市,182,2887,14873,22277,60534,33898
